ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO;H2S ;NO2;O3 ;PM10;PM2.5;SO2;Ruido;UV;Humedad;Latitud;Longitud;Presion ;Temperatura
329;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 16:00;0;0;89.87;0;37.23;12.99;7.43;101.59;0.43;93.59;-12.10972;-77.05194;100495.52;16.49
330;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 17:00;0;0;89.81;0;32.47;10.17;7.28;101.23;0.19;95.86;-12.10972;-77.05194;100499.80;15.96
331;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 18:00;0;0;97.53;0;40.39;13.08;7.24;105.98;0;98.06;-12.10972;-77.05194;100564.68;15.54
332;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 19:00;0;0;103.07;0;59.44;20.00;7.27;103.57;0;99.30;-12.10972;-77.05194;100621.66;15.35
333;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 20:00;0;0;99.21;0;64.76;20.88;7.29;101.14;0;99.30;-12.10972;-77.05194;100710.74;15.41
334;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 21:00;0;0;91.98;0;55.99;14.39;7.25;98.75;0;99.30;-12.10972;-77.05194;100768.62;15.16
335;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 22:00;0;0;91.36;0;67.29;17.42;7.25;93.95;0;99.30;-12.10972;-77.05194;100798.06;15.06
336;10069;150122;PE;Subgerencia de Desarrollo Ambiental;14/07/2020 23:00;0;0;84.03;0;55.38;12.53;7.23;82.99;0;99.30;-12.10972;-77.05194;100793.99;15.02
337;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 00:00;0;0;82.47;0;56.05;12.51;7.21;85.91;0;99.30;-12.10972;-77.05194;100754.15;14.88
338;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 01:00;0;0;80.94;0;52.18;12.97;7.22;95.08;0;99.30;-12.10972;-77.05194;100714.74;14.78
339;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 02:00;0;0;80.57;0;49.15;11.58;7.22;88.25;0;99.30;-12.10972;-77.05194;100672.89;14.69
340;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 03:00;0;0;79.98;0;50.21;10.93;7.22;84.58;0;99.30;-12.10972;-77.05194;100616.17;14.53
341;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 04:00;0;0;78.75;0;47.86;11.41;7.24;80.15;0;99.30;-12.10972;-77.05194;100583.82;14.45
342;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 05:00;0;0;79.48;0;45.30;11.78;7.25;80.45;0;99.30;-12.10972;-77.05194;100601.06;14.48
343;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 06:00;0;0;86.76;0;37.25;9.26;7.25;96.87;0;99.30;-12.10972;-77.05194;100638.23;14.47
344;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 07:00;0;0;96.12;0;51.16;10.43;7.29;97.41;0;99.30;-12.10972;-77.05194;100675.48;14.44
345;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 08:00;0;0;96.80;0;49.90;10.04;7.31;94.81;0.03;99.30;-12.10972;-77.05194;100722.39;14.54
346;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 09:00;0;0;89.09;0;32.16;7.41;7.35;94.43;0.25;99.30;-12.10972;-77.05194;100735.98;14.83
347;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 10:00;0;0;78.59;0;14.97;4.77;7.34;99.65;0.38;99.30;-12.10972;-77.05194;100739.03;15.02
348;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 11:00;0;0;71.42;0;9.70;2.70;7.36;94.71;0.56;98.90;-12.10972;-77.05194;100754.39;15.25
349;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 12:00;0;0;63.01;0;18.31;3.83;7.44;93.60;0.82;96.39;-12.10972;-77.05194;100689.22;15.76
350;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 13:00;0;0;64.64;0;8.70;2.85;7.56;96.53;0.82;95.79;-12.10972;-77.05194;100601.05;15.99
351;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 14:00;0;0;70.78;0;11.01;4.04;7.49;96.28;0.68;97.33;-12.10972;-77.05194;100557.87;15.70
352;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 15:00;0;0;72.70;0;10.12;3.57;7.46;97.99;0.58;97.18;-12.10972;-77.05194;100493.71;15.68
353;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 16:00;5.82;0;85.29;0;17.29;5.47;7.35;96.92;0.26;97.55;-12.10972;-77.05194;100481.55;15.62
354;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 17:00;0;0;93.08;0;34.72;8.59;7.28;100.68;0.08;98.89;-12.10972;-77.05194;100483.65;15.28
355;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 18:00;0;0;100.30;0;61.23;16.15;7.30;103.06;0;99.30;-12.10972;-77.05194;100486.45;15.15
356;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 19:00;0;0;105.89;0;74.87;22.90;7.31;94.68;0;99.30;-12.10972;-77.05194;100501.19;15.05
357;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 20:00;0.97;0;100.55;0;65.25;16.98;7.32;97.73;0;99.30;-12.10972;-77.05194;100517.11;15.02
358;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 21:00;0;0;96.07;0;62.35;14.71;7.30;101.34;0;99.30;-12.10972;-77.05194;100574.11;14.92
359;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 22:00;0;0;94.45;0;55.34;11.26;7.28;93.53;0;99.30;-12.10972;-77.05194;100617.97;14.89
360;10069;150122;PE;Subgerencia de Desarrollo Ambiental;15/07/2020 23:00;0;0;85.48;0;55.59;10.17;7.24;90.95;0;99.30;-12.10972;-77.05194;100631.35;14.68
361;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 00:00;0;0;81.06;0;61.79;11.17;7.23;91.24;0;99.30;-12.10972;-77.05194;100623.02;14.54
362;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 01:00;0;0;78.12;0;47.47;9.71;7.21;94.31;0;99.30;-12.10972;-77.05194;100604.75;14.44
363;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 02:00;0;0;77.65;0;46.21;9.39;7.23;77.52;0;99.30;-12.10972;-77.05194;100554.77;14.39
364;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 03:00;0;0;77.57;0;50.45;11.42;7.24;84.68;0;99.30;-12.10972;-77.05194;100527.53;14.43
365;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 04:00;0;0;77.72;0;42.39;9.14;7.24;75.08;0;99.30;-12.10972;-77.05194;100539.22;14.48
366;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 05:00;0;0;78.82;0;77.42;13.40;7.22;80.43;0;99.30;-12.10972;-77.05194;100538.07;14.40
367;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 06:00;0;0;79.18;0;59.47;11.72;7.23;86.86;0;99.30;-12.10972;-77.05194;100534.76;14.32
368;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 07:00;0;0;91.16;0;60.23;13.05;7.27;93.73;0;99.30;-12.10972;-77.05194;100586.68;14.38
369;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 08:00;0;0;88.34;0;43.03;11.19;7.33;97.27;0.07;99.25;-12.10972;-77.05194;100642.22;14.61
370;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 09:00;6.85;0;84.14;0;20.15;7.72;7.37;94.93;0.30;97.80;-12.10972;-77.05194;100703.85;15.07
371;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 10:00;0;0;74.63;0;22.33;7.79;7.31;100.27;0.44;97.93;-12.10972;-77.05194;100726.73;15.10
372;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 11:00;0;0;69.56;0;28.58;8.19;7.31;98.36;0.48;97.95;-12.10972;-77.05194;100717.44;15.22
373;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 12:00;0;0;61.37;0;32.65;8.61;7.42;94.97;0.70;93.46;-12.10972;-77.05194;100648.51;15.77
374;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 13:00;0;0;63.11;0;19.58;6.51;7.55;98.81;1.01;91.80;-12.10972;-77.05194;100598.79;15.89
375;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 14:00;0;0;52.18;0;17.53;5.78;7.65;99.24;1.14;89.17;-12.10972;-77.05194;100522.36;16.15
376;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 15:00;0;0;72.12;0;32.55;8.61;7.54;97.10;0.67;90.57;-12.10972;-77.05194;100469.06;16.16
377;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 16:00;0;0;88.34;0;27.40;8.51;7.27;93.38;0.28;95.12;-12.10972;-77.05194;100493.31;15.30
378;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 17:00;0;0;90.84;0;28.59;8.87;7.24;101.90;0.16;96.99;-12.10972;-77.05194;100556.82;15.04
379;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 18:00;4.92;0;99.62;0;32.16;9.31;7.28;95.32;0;98.38;-12.10972;-77.05194;100615.99;14.94
380;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 19:00;0;0;102.31;0;39.45;10.65;7.29;93.12;0;99.04;-12.10972;-77.05194;100674.62;14.88
381;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 20:00;0;0;93.45;0;36.91;10.27;7.27;96.47;0;98.85;-12.10972;-77.05194;100700.58;14.79
382;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 21:00;0;0;88.14;0;36.94;10.08;7.25;96.52;0;98.01;-12.10972;-77.05194;100737.50;14.86
383;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 22:00;0;0;82.88;0;31.76;10.12;7.24;95.21;0;96.64;-12.10972;-77.05194;100756.54;14.92
384;10069;150122;PE;Subgerencia de Desarrollo Ambiental;16/07/2020 23:00;0;0;77.41;0;31.47;9.79;7.23;75.56;0;94.31;-12.10972;-77.05194;100721.49;14.96
385;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 00:00;0;0;79.63;0;26.18;10.23;7.23;77.22;0;94.17;-12.10972;-77.05194;100700.70;14.90
386;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 01:00;0;0;81.95;0;24.00;10.25;7.25;65.61;0;92.71;-12.10972;-77.05194;100693.86;14.93
387;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 02:00;0;0;81.75;0;23.97;11.15;7.26;65.12;0;92.22;-12.10972;-77.05194;100680.51;14.96
388;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 03:00;0;0;82.33;0;21.96;10.35;7.26;76.04;0;91.92;-12.10972;-77.05194;100634.16;14.94
389;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 04:00;0;0;82.27;0;21.58;9.07;7.26;65.11;0;91.69;-12.10972;-77.05194;100633.33;14.94
390;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 05:00;0;0;84.52;0;27.40;9.96;7.26;76.12;0;91.17;-12.10972;-77.05194;100647.58;14.93
391;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 06:00;0;0;87.50;0;27.47;9.84;7.25;94.69;0;90.71;-12.10972;-77.05194;100687.78;14.90
392;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 07:00;0;0;100.77;0;28.32;11.14;7.30;92.14;0;91.18;-12.10972;-77.05194;100764.33;14.85
393;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 08:00;0;0;100.98;0;22.60;10.73;7.33;95.50;0.06;91.40;-12.10972;-77.05194;100811.28;14.92
394;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 09:00;0;0;93.34;0;27.65;9.77;7.35;96.50;0.28;90.07;-12.10972;-77.05194;100851.97;15.27
395;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 10:00;0.26;0;83.51;0;27.50;9.59;7.44;98.68;0.53;86.51;-12.10972;-77.05194;100867.40;16.04
396;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 11:00;0;0;61.31;0;20.68;7.82;7.65;105.80;0.94;80.38;-12.10972;-77.05194;100827.05;16.88
397;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 12:00;0;0;30.50;0;12.31;6.05;8.04;96.60;1.81;76.31;-12.10972;-77.05194;100775.40;17.49
398;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 13:00;0;0;10.06;6.16;11.00;4.39;8.21;95.93;3.05;75.34;-12.10972;-77.05194;100714.66;17.87
399;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 14:00;0;0;3.86;7.65;8.99;3.93;8.16;96.03;3.05;73.21;-12.10972;-77.05194;100641.89;18.29
400;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 15:00;0;0;24.32;6.13;8.32;3.77;8.04;101.69;1.57;73.67;-12.10972;-77.05194;100554.88;18.16
401;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 16:00;0;0;59.18;0.17;8.98;3.84;7.91;101.04;0.76;75.61;-12.10972;-77.05194;100545.62;17.89
402;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 17:00;1095.16;0;96.53;0;12.00;4.58;7.78;96.93;0.31;77.16;-12.10972;-77.05194;100609.50;17.93
403;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 18:00;138.98;0;133.93;0;16.35;5.76;7.34;96.79;0.05;86.04;-12.10972;-77.05194;100692.28;16.41
404;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 19:00;0;0;134.69;0;22.70;6.98;7.23;95.20;0;89.61;-12.10972;-77.05194;100755.37;15.84
405;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 20:00;0;0;126.95;0;27.76;8.72;7.23;94.27;0;90.01;-12.10972;-77.05194;100778.03;15.82
406;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 21:00;3.92;0;119.89;0;50.42;12.59;7.24;92.03;0;88.90;-12.10972;-77.05194;100772.30;15.87
407;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 22:00;0;0;117.00;0;67.39;18.79;7.20;99.48;0;90.95;-12.10972;-77.05194;100771.78;15.65
408;10069;150122;PE;Subgerencia de Desarrollo Ambiental;17/07/2020 23:00;0;0;100.41;0;79.64;28.51;7.16;82.48;0;91.26;-12.10972;-77.05194;100760.46;15.54
409;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 00:00;0;0;90.74;0;74.39;27.19;7.17;86.25;0;90.90;-12.10972;-77.05194;100752.33;15.70
410;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 01:00;0;0;83.17;0;68.23;21.31;7.19;69.76;0;91.89;-12.10972;-77.05194;100735.58;15.76
411;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 02:00;0;0;79.66;0;53.00;18.36;7.18;79.10;0;91.98;-12.10972;-77.05194;100677.49;15.66
412;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 03:00;0;0;80.84;0;55.72;24.42;7.20;78.29;0;90.61;-12.10972;-77.05194;100632.86;15.61
413;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 04:00;0;0;79.24;0;45.14;17.93;7.19;76.89;0;89.64;-12.10972;-77.05194;100634.12;15.56
414;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 05:00;0;0;79.00;0;39.67;13.44;7.20;75.21;0;89.91;-12.10972;-77.05194;100631.07;15.55
415;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 06:00;0;0;84.83;0;30.28;11.10;7.21;87.45;0;89.30;-12.10972;-77.05194;100633.21;15.61
416;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 07:00;0;0;99.83;0;38.57;11.74;7.24;100.94;0;93.65;-12.10972;-77.05194;100680.08;15.54
417;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 08:00;0;0;92.23;0;40.33;12.89;7.28;105.12;0.10;93.37;-12.10972;-77.05194;100726.56;15.72
418;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 09:00;0;0;82.38;0;20.76;6.48;7.29;97.22;0.38;93.30;-12.10972;-77.05194;100775.15;16.04
419;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 10:00;0;0;68.89;0;15.61;5.12;7.51;100.38;0.86;92.13;-12.10972;-77.05194;100804.69;16.56
420;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 11:00;0;0;44.82;0;12.67;3.79;7.90;101.09;1.54;88.23;-12.10972;-77.05194;100771.01;17.21
421;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 12:00;0;0;24.87;0.13;10.76;3.41;8.17;101.37;2.69;86.27;-12.10972;-77.05194;100716.67;17.42
422;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 13:00;0;0;31.34;3.00;9.52;3.42;8.24;99.07;2.40;75.54;-12.10972;-77.05194;100662.76;19.01
423;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 14:00;0;0;0.83;5.75;6.94;2.78;8.42;103.32;3.05;66.96;-12.10972;-77.05194;100599.25;19.98
424;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 15:00;0;0;28.76;1.65;10.10;3.38;8.18;101.24;1.59;75.12;-12.10972;-77.05194;100550.51;18.93
425;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 16:00;35.28;0;57.62;0;14.12;4.25;8.02;95.84;0.79;80.62;-12.10972;-77.05194;100532.45;18.26
426;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 17:00;27.66;0;89.67;0;13.29;3.69;7.80;97.24;0.32;80.94;-12.10972;-77.05194;100514.60;17.49
427;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 18:00;0;0;131.58;0;19.97;5.57;7.35;95.76;0.03;84.62;-12.10972;-77.05194;100551.06;16.65
428;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 19:00;0;0;143.32;0;39.19;8.02;7.24;103.06;0;86.47;-12.10972;-77.05194;100606.47;16.12
429;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 20:00;1.69;0;137.10;0;32.89;7.84;7.25;96.09;0;86.97;-12.10972;-77.05194;100638.71;15.85
430;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 21:00;0;0;126.98;0;41.84;9.08;7.27;95.17;0;92.18;-12.10972;-77.05194;100692.38;15.54
431;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 22:00;0;0;111.05;0;38.68;8.51;7.25;99.17;0;93.45;-12.10972;-77.05194;100712.81;15.34
432;10069;150122;PE;Subgerencia de Desarrollo Ambiental;18/07/2020 23:00;0;0;98.60;0;39.95;8.73;7.22;85.65;0;94.38;-12.10972;-77.05194;100720.50;15.15
433;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 00:00;0;0;94.78;0;40.37;9.63;7.21;76.53;0;95.04;-12.10972;-77.05194;100717.85;15.10
434;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 01:00;0;0;85.26;0;43.20;10.55;7.22;85.97;0;94.65;-12.10972;-77.05194;100711.21;15.20
435;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 02:00;0;0;79.15;0;35.31;10.08;7.22;80.43;0;93.01;-12.10972;-77.05194;100698.47;15.36
436;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 03:00;0;0;77.36;0;40.15;10.67;7.23;78.87;0;93.11;-12.10972;-77.05194;100668.62;15.51
437;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 04:00;0;0;76.05;0;32.20;14.31;7.23;83.06;0;91.20;-12.10972;-77.05194;100615.60;15.39
438;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 05:00;0;0;78.39;0;35.31;18.34;7.24;80.48;0;90.02;-12.10972;-77.05194;100592.03;15.43
439;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 06:00;0;0;80.86;0;24.25;14.51;7.25;85.90;0;89.22;-12.10972;-77.05194;100593.09;15.47
440;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 07:00;0;0;97.16;0;32.78;21.90;7.26;85.83;0;88.92;-12.10972;-77.05194;100609.94;15.50
441;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 08:00;0;0;98.81;0;45.17;22.92;7.29;101.62;0.05;89.94;-12.10972;-77.05194;100651.25;15.73
442;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 09:00;11.53;0;89.35;0;23.61;11.99;7.34;89.06;0.25;87.67;-12.10972;-77.05194;100699.64;16.28
443;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 10:00;0;0;69.35;0;19.70;8.06;7.59;95.02;0.50;81.52;-12.10972;-77.05194;100737.06;17.44
444;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 11:00;0;0;70.01;0;20.34;8.39;7.53;91.26;0.49;82.42;-12.10972;-77.05194;100748.05;17.21
445;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 12:00;0;0;60.78;0;21.75;8.70;7.77;98.28;0.86;80.81;-12.10972;-77.05194;100719.03;17.80
446;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 13:00;0;0;46.08;0.30;24.40;11.64;8.01;93.05;1.96;82.75;-12.10972;-77.05194;100650.27;18.16
447;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 14:00;0;0;4.45;13.12;23.60;10.06;8.14;96.56;2.86;82.50;-12.10972;-77.05194;100569.16;18.17
448;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 15:00;0;0;25.58;9.15;21.99;9.12;8.00;93.55;1.60;83.24;-12.10972;-77.05194;100487.72;17.82
449;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 16:00;0;0;70.31;2.47;25.82;9.03;7.85;89.79;0.73;83.18;-12.10972;-77.05194;100461.45;17.74
450;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 17:00;3.90;0;84.93;0;25.19;8.22;7.81;90.75;0.52;85.65;-12.10972;-77.05194;100459.68;17.17
451;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 18:00;16.11;0;120.87;0;27.36;7.80;7.38;96.72;0.03;90.16;-12.10972;-77.05194;100476.44;16.29
452;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 19:00;0;0;118.12;0;33.82;9.41;7.23;98.08;0;91.13;-12.10972;-77.05194;100544.68;16.03
453;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 20:00;0;0;107.87;0;43.89;10.80;7.26;95.15;0;92.35;-12.10972;-77.05194;100593.25;15.92
454;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 21:00;0;0;99.50;0;58.30;14.81;7.25;94.43;0;93.03;-12.10972;-77.05194;100652.33;15.86
455;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 22:00;0;0;96.33;0;87.57;25.72;7.24;86.22;0;92.12;-12.10972;-77.05194;100710.15;15.94
456;10069;150122;PE;Subgerencia de Desarrollo Ambiental;19/07/2020 23:00;0;0;84.56;0;105.02;25.20;7.21;73.02;0;92.48;-12.10972;-77.05194;100697.93;15.84
457;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 00:00;0;0;88.53;0;126.11;39.44;7.23;77.75;0;91.55;-12.10972;-77.05194;100657.13;15.82
458;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 01:00;0;0;80.29;0;52.59;18.76;7.21;80.59;0;91.80;-12.10972;-77.05194;100655.63;15.67
459;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 02:00;0;0;78.41;0;58.92;18.16;7.20;76.37;0;92.13;-12.10972;-77.05194;100617.20;15.50
460;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 03:00;0;0;77.60;0;51.16;13.63;7.20;78.93;0;92.82;-12.10972;-77.05194;100594.01;15.35
461;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 04:00;0;0;75.99;0;40.43;10.86;7.19;68.72;0;93.19;-12.10972;-77.05194;100586.51;15.18
462;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 05:00;0;0;75.58;0;73.21;15.07;7.19;75.86;0;92.43;-12.10972;-77.05194;100604.18;15.27
463;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 06:00;0;0;81.81;0;47.78;11.57;7.19;94.23;0;93.56;-12.10972;-77.05194;100615.88;15.08
464;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 07:00;0;0;91.05;0;56.69;14.72;7.25;98.04;0;92.73;-12.10972;-77.05194;100647.95;15.28
465;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 08:00;435.99;0.00;98.50;0;37.19;14.77;7.33;96.67;0.05;90.20;-12.10972;-77.05194;100699.52;15.67
466;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 09:00;1990.34;2.52;96.11;0;25.66;8.54;7.49;94.42;0.31;86.25;-12.10972;-77.05194;100762.21;16.42
467;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 10:00;479.16;0.00;74.43;0;45.42;11.33;7.44;95.21;0.53;84.94;-12.10972;-77.05194;100782.10;16.69
468;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 11:00;151.34;0.00;57.08;0;33.67;9.07;7.77;97.14;0.90;78.87;-12.10972;-77.05194;100780.38;17.92
469;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 12:00;87.77;0.00;53.82;0;37.64;10.04;8.00;98.55;1.54;76.91;-12.10972;-77.05194;100749.65;18.87
470;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 13:00;576.03;0;10.94;3.08;38.46;9.99;8.39;96.70;2.92;73.89;-12.10972;-77.05194;100669.03;20.56
471;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 14:00;0;0;5.47;8.10;24.99;7.03;8.34;103.03;2.96;73.14;-12.10972;-77.05194;100613.29;20.30
472;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 15:00;0;0;21.99;2.99;20.38;6.14;8.25;101.86;1.59;71.40;-12.10972;-77.05194;100561.58;20.24
473;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 16:00;0;0;55.91;0;16.02;5.71;8.09;97.60;0.79;77.10;-12.10972;-77.05194;100550.39;18.43
